"nome","resumo","coordenador"
"PRISÃO E SUBJETIVIDADES","O presente projeto de extensão visa cartografar diversas dimensões das subjetividades de pessoas em privação de liberdade no sistema prisional do rio de janeiro. Entendemos a subjetividade como indissociável da ideia de produção ou rede processual como produção permanente de si e da/o outra/o. Diante disso embora não consideremos a passagem pelo sistema prisional como um momento completamente isolado do resto da vida espacial e temporalmente acreditamos que essa experiência é composta por uma gramática particular de relações que é necessário explorar. Três eixos compõem este trabalho: acolhimento de pessoas que passam pelas audiências de custódia em especial as mulheres acompanhamento do projeto amparando filhos do tribunal de justiça e mulheres presas.","Anna Paula Uziel"
"GEPSID - GRUPO DE ESTUDOS E PESQUISAS SUBJETIVIDADES E INSTITUIÇÕES EM DOBRAS","O gepsid é um grupo de estudos pesquisas e intervenções sobre instituições e processos de subjetivação composto por estudantes e docentes da uerj ifrj ufrrj e unigranrio sendo estas/es doutoras/es doutorandas/os mestras/es mestrandas/os graduandas/os e graduadas/os em psicologia e outras áreas afins das ciências humanas e sociais. O gepsid se constitui atualmente por três linhas temáticas que se imbricam entre si e a partir das quais a equipe desenvolve ações de pesquisa e extensão incluindo dissertações e teses eventos nacionais e internacionais – realizados anualmente desde 2012 com a participação de pessoas da academia dos movimentos sociais e profissionais das políticas públicas- cine-debates mensais oficinas publicações científicas cursos de extensão textos de ampla divulgação nas redes sociais e atividades em instituições de saúde educação socioeducação justiça acolhimento e estabelecimentos prisionais. As linhas são: parentalidades e famílias; sistemas de justiça violência e privação de liberdade e saúde corpo e subjetividades. O objetivo deste projeto é consolidar a divulgação de conhecimento produzido nas pesquisas realizadas pelos/as integrantes da equipe e sua apropriação através de metodologias de intervenção psicossocial como contribuição à garantia dos direitos humanos por parte de movimentos sociais instituições públicas e os/as usuários às quais estão destinadas e sociedade em geral.","Jimena De Garay Hernandez"
"OFICINA DO DISCURSO","A oficina do discurso é um projeto desenvolvido com frequentadores do centro de atenção psicossocial espaço aberto ao tempo eat - severino dos santos. Nele são realizadas oficinas expressivas de teatro desenho música cerâmica que têm por objetivo estimular através de diferentes meios (textuais ou não textuais) discussões acerca dos lugares institucionais e subjetivos trazidos pelos participantes. O projeto apoia-se nos pressupostos teóricos e pragmáticos da reforma psiquiátrica brasileira (brasil 2001) e em suas críticas a um modelo médico assistencial de natureza biologicista que se objetive em instituições violentas (basaglia 2005) com estruturas administrativas hierarquizadas e verticalizadas (amarante 2016). As atividades desenvolvidas são orientadas metodologicamente pelo método cartográfico têm o pressuposto de que podemos pensar na construção da subjetividade como um processo complexo onde estão implicadas inúmeras variáveis individuais cognitivas mas também sociais e institucionais. Partem também da ideia de que podemos descrever esta construção como um processo ininterrupto onde as posições individuais se dão a partir de um diálogo constante com as diversas formas da alteridade que surgem. As oficinas acontecem semanalmente desde 2017 e são direcionadas tanto a pacientes diagnosticados como psicóticos ou neuróticos graves que passam o dia na instituição mas que possuem relativa autonomia cotidiana quanto àqueles que estão abrigados temporariamente na instituição. Contam com cerca de 11 alunos da graduação do curso de psicologia que se revezam nas oficinas e também com 12 a 15 clientes do eat.","Renata Patricia Forain De Valentim"
"ESPAÇO DE CONVERSAS NA MARÉ: PESQUISA E INTERVENÇÃO EM CENÁRIOS CONTEMPORÂNEOS","O projeto espaço de conversas pretende organizar espaços em grupo de encontro reflexão e discussão em duas organizações situadas no complexo de favelas da maré sobre temas relevantes nos principais cenários na sociedade contemporânea escolhidos pelos participantes de acordo com seus contextos específicos. é inspirado em experiências anteriores e em metodologia de trabalho com grupos sistematizada da pesquisadora que propõe o projeto (rapizo 1998 2001 2004 2013) e que objetiva no espírito da pesquisa-ação replicar e ampliar. Em experiências anteriores inclusive no projeto de extensão espaço de conversas sobre relações familiares (4965) o projeto contemplou temas das famílias contemporâneas especialmente ligados ao divórcio e configurações familiares dele advindas. No presente projeto ampliou-se o uso da metodologia do espaço de conversas propondo-a para outros públicos e consequentemente ampliando a temática seguindo a demanda de cada grupo específico em geral conectado com seu contexto relações internas e institucionais. A partir de uma parceria iniciada em 2016 com a escola livre de dança da maré parte do centro de artes da maré iniciamos um trabalho piloto com jovens que fazem parte de um núcleo profissionalizante de dança nesta instituição. O crescimento do projeto representa uma demanda crescente de espaços de diálogo resolução de conflitos e desconstrução de antagonismos e promoção de formas relacionais alternativas. Após o primeiro grupo surgiram demandas de outros grupos na própria escola a saber: de mulheres participantes de aulas de dança e crianças participantes de aulas de balé. Em 2020 iniciamos já em modelo online devido a pandemia um grupo de profissionais que trabalham na ong luta pela paz adotamos esse modelo também para os encontros com o grupo dos bailarinos. Em 2023 seguimos com os grupos presenciais incluindo a roda de partilha um novo grupo na eldm.","Rosana Lazaro Rapizo"
"SABERES NA RODA","Desde a implantação da política de reserva de vagas em 2003 a uerj tem recebido um número expressivo de estudantes negros(as) e indígenas e difundido para eles(as) majoritariamente o conhecimento escrito que é produzido por autores brancos e europeus. Se formos atentar para os conhecimentos (orais e escritos) produzidos por membros da comunidade negra e indígena que fogem às regras do dito pensamento racional que se pensa como único e universal o abismo se torna praticamente intransponível. Partindo da ideia de que as fronteiras impingidas pelo pensamento eurocêntrico entre os conhecimentos difundidos no espaço acadêmico e os saberes ditos populares é extremamente fluida o projeto de extensão saberes na roda busca contribuir com uma maior articulação entre os conhecimentos difundidos pelos currículos das diversas áreas de conhecimento na universidade do estado do rio de janeiro e os conhecimentos produzidos por/nas comunidades negras e indígenas no rio de janeiro. Para isso propomos a realização de encontros mensais onde estes saberes possam ser colocados na roda (por mestres e mestras de diversas formações) e possamos aprender/difundir os conhecimentos diversos que são construídos milenarmente no/pelo sul global. Desta forma pretendemos contribuir com a implementação das leis 10.639/2003 e 11.645/2008 que tornaram obrigatório o ensino da história e cultura africana e afro-brasileira no currículo escolar também do ensino superior.","Denise Barata"
"MEMÓRIA DAS LUTAS PELA TERRA NO ESTADO DO RIO DE JANEIRO","O projeto é resultado de uma colaboração entre grupos de pesquisa de três universidades públicas do estado do rio de janeiro uerj uff e ufrrj. Seu objetivo é promover a realização de cursos e oficinas para professores das redes públicas estadual e municipais e para militantes de movimentos sociais do campo com a finalidade de preservar a memória das lutas pela terra no estado do rio de janeiro. Inclui também a produção de materiais didáticos com a finalidade de facilitar o desenvolvimento desta trabalho nas escolas. Nos anos de 2017 e 2018 foram realizados dois cursos em parceria com a prefeitura municipal de cachoeiras de macacu e com o movimento de atingidos por barragens com a participação de 50 professores da rede municipal de cachoeiras de macacu. Em 2020 o curso foi realizado em campos dos goytacazes em parceria com a coordenação de educação do campo da secretaria municipal de educação contando com duas turmas de 50 participantes.","Paulo Roberto Raposo Alentejano"
"A MATERNIDADE NO UNIVERSO ACADÊMICO","A temática de como conciliar a vivência da maternidade e com a vida acadêmica tem ganhado destaque na produção acadêmica principalmente em relação às mulheres que cursam a graduação grávidas e/ou têm filhos nesse período. Na nossa cultura as responsabilidades parentais ainda se debruçam mais sobre as mulheres e essas pesquisas apontam desvantagens para elas em relação à vida acadêmica. Neste projeto de extensão pretendemos investigar sobre as poucas (ainda que tenhamos tido avanços) políticas públicas que versam sobre a maternidade em todas as suas faces enquanto o filho é considerado vulnerável e dependente com o intuito de (1) dar visibilidade às mães (2) apoiar a saúde mental materna bem como (3) evidenciar a falta de conhecimento acerca das leis já vigentes e as implicaturas dessa situação em especial no contexto acadêmico além de (4) apontar caminhos para solucionar a violação de direitos básicos das mães enquanto estudantes e/ou profissionais. Temos por objetivo desenvolver atividades - dando continuidade às ações já existentes na universidade do estado do rio de janeiro - que nos permitam explorar as relações da comunidades externa mas em especial a interna com a maternidade e com a consciência social acerca dos direitos das crianças ampliando ações. Assim conscientes da responsabilidade social que temos com crianças e mães esperamos contribuir para a integração e o apoio na participação de mães na vida e no espaço acadêmicos visando também a incluir e acolher crianças nesse ambiente.","Rosângela Gomes Ferreira"
"EMPRETECER A PRÁTICA PEDAGÓGICA: INTERVENÇÃO NA EDUCAÇÃO","Quando nossa subjetividade é construída no brasil país com passado-presente histórico de escravização racismo e desvalorização do povo preto nunca será demais trazer à tona questões centrais sobre racismo luta antirracista e escravização. Afinal esse assunto está diretamente ligado com o apagamento de muitas histórias étnicas com a subalternização e o aniquilamento do outro nesse caso o povo preto. Uma questão urgente na luta antirracista é que o protagonismo seja dos negros tendo a branquitude como coadjuvante e não como protagonista. é urgente empretecer os currículos e as práticas pedagógicas da educação básica à superior para diminuir o impacto da hegemonia branca e trazer centralidade para a negritude intelectual que necessita de disseminação e reconhecimento. Num país com o passado-presente racista como o brasil que oficialmente nega o racismo estrutural torna-se urgente e necessária o desenvolvimento de propostas políticas sociais e acadêmicas que assumam a luta antirracista e as mulheres pretas da história. é preciso trazer visibilidade para as pretas e assumir compromisso com a ancestralidade. Diante da necessidade de resistir para existir o projeto é uma proposta de empretecer práticas pedagógicas e referenciais teóricos a partir das escrevivências de conceição-evaristo (1995). Ao longo do projeto os cursistas conhecerão sobre mulheres pretas que viveram e vivem o racismo em seu cotidiano. Essa proposta se desenvolverá a partir de trechos da obra da escritora carolina maria de jesus das escrevivências de conceição evaristo nilma lino gomes rosana paulino sueli carneiro e kiusam oliveira mulheres pretas.","Adriana Do Carmo Corrêa Gonçalves"
"FEBF COM O ROMPENDO BARREIRAS: PRÁTICAS COLABORATIVAS NO ATENDIMENTO ACADÊMICO ESPECIALIZADO","A discussão sobre a educação inclusiva no ensino superior é algo recente no cenário educacional brasileiro. A faculdade de educação da baixada fluminense (febf/uerj) apesar de atualmente estar se adequando às normas estruturais para garantir a acessibilidade física para garantir a circulação de todos entre os seus ambientes. Com instalação de elevador identificação em braille dentre outros no campus reconhece a necessidade de se garantir a acessibilidade física para todos entretanto uma unidade acadêmica acessível vai além do atendimento às exigências legais referentes à arquitetura. Por conseguinte é necessário o desenvolvimento de práticas e políticas internas de apoio e acompanhando à comunidade interna e quando possível à comunidades externa que tenham como meta buscar a acessibilidade comunicacional e informacional às quais garantam adequações curriculares possíveis para garantia da inclusão no ambiente universitário. Dessa forma este projeto tem por objetivo geral levar à febf discussões sobre educação com inclusão no ensino superior. Consolidando assim a possibilidade da troca de saberes a despeito das possibilidades do desenvolvimento de práticas e estratégias as quais levem ao atendimento acadêmico especializado destinadas a discentes com necessidades acadêmicas especiais em decorrência de uma deficiência.","Elaine Silva Mateus"
"ATENÇÃO PSICOSSOCIAL NA BAIXADA FLUMINENSE: FORMAÇÃO PROFISSIONAL E INTERVENÇÃO CLÍNICO-TERRITORIAL E COMUNITÁRIA","Trata-se na presente proposta de operacionalizar ações de formação profissional e de intervenção clínico-comunitária a partir de uma iniciativa da febf – faculdade de educação da baixada fluminense especificamente seu departamento e geografia – degeo vinculado ao centro de educação e humanidades desta universidade. Norteados pela direção teórico-clínico-metodológica e ético-política primordial de priorizar em suas atividades de ensino pesquisa e extensão as questões mais relevantes da área social em territórios e comunidades que carecem das modalidades mais fundamentais de atenção por parte das políticas públicas e programas sociais (cada vez mais ausentes nessas áreas) a febf/uerj um dos poucos pólos acadêmicos públicos na região da baixada fluminense entende como extremamente oportuno e necessário desenvolver atividades de extensão no seu território e adjacências. Seus departamentos já tem levado a alunos profissionais e pesquisadores habitantes da baixada fluminense que lá habitam estudam e trabalham uma formação acadêmica e profissional rigorosa e de qualidade. Indiretamente portanto também a população local é beneficiada na medida em se espera que muitos dos profissionais que ali formamos atuem neste espaço. Entretanto entendemos as atividades de extensão como uma das funções principais da universidade comprometida com a realidade social que e envolve promovendo o retorno ao corpo social concreto no qual se insere do saber e da proficiência técnica produzidos em seu campo. Assim consideramos que é momento de formalizar e implementar atividades de extensão na baixada fluminense. O campo de ação escolhido foi a atenção psicossocial que é um campo epistêmico-assistencial inédito criado no brasil na esteira das transformações geradas pela reforma psiquiátrica brasileira e pela luta anti-manicomial movimentos que sucederam a reforma sanitária brasileira que criou o sus – sistema único de saúde na transição democrática pós-ditadura.","Frederico Duarte Irias"
"CENTRO DE MEMÓRIAS DAS PERIFERIAS: PROCURA NA PERIFERIA","O objetivo deste projeto é criar um centro de preservação da memória de moradores da baixada fluminense e áreas de periferia através das pesquisas qualitativas realizadas pelo programa de extensão em cultura urbana audiovisual e arte na periferia (procura na periferia). Seus integrantes realizam pesquisas em temáticas que abrangem a região da baixada fluminense e áreas de periferias urbanas como: representações e concepções populares sobre justiça e cidadania formas e espaços de habitação memória da autoconstrução da moradia de favelas relação entre estado e sociedade inserção social de jovens e cultura urbana. Um dos elementos transversais dessas reflexões é a utilização de métodos qualitativos como a coleta de depoimentos orais e a etnografia criando um rico acervo documental com potencialidade para a preservação de memórias locais de áreas de periferia. Desse modo a proposta aqui apresentada nasce com o intuito de organizar catalogar e disponibilizar para o público esse acervo possibilitando a preservação e o acesso da memória local de espaços não suficientemente contemplados por iniciativas de preservação. A partir desse acervo são realizadas ações em colégios e demais espaços de educação além de atividades digitais em diferentes plataformas fomentando o debate sobre favelas periferias direito à cidade e história das favelas. Com isso pretende-se não apenas preservar acervo documental de depoimentos orais mas propiciar seu tratamento e acesso ao grande público chamando atenção para as diferentes narrativas sobre o passado seus significados e possíveis usos políticos construída por moradores de favelas e demais áreas periféricas como provocador do debate público. O resultado pode ser visto em publicações produções audiovisuais conteúdo digital e parcerias com diferentes instituições.","Mauro Henrique De Barros Amoroso"
"NÚCLEO DE ASSESSORIA TÉCNICA POPULAR","O projeto de extensão tem como objetivo principal a criação do núcleo de assessoria técnica popular - natep. Núcleo interdisciplinar e interprofissional de assessoria técnica universitária em engenharia e arquitetura para populações habitantes de territórios carentes a partir da integração entre o conhecimento universitário e o conhecimento popular. O objetivo dos projetos do natep é a melhoria das condições de vida das populações desses territórios e a contribuição para a formação cidadã e profissional dos estudantes universitários a partir do debate e da prática acerca do papel social da técnica no desenvolvimento social do brasil. Todo o processo de planejamento e execução de cada projeto realizado serão feitos de forma coletiva entre os membros do natep e as populações dos territórios assessorados tendo como base a troca de experiências técnicas culturais e humanas entre universidade e sociedade. Os eixos de atuação do natep são: 1) urbanismo; 2) infraestrutura; 3) educação popular e cultura; 4) saúde e segurança; 5) organização popular e 6) economia solidária.","Ana Claudia De Miranda Dantas"
"GRUPO DE PRÁTICAS PERICIAIS - GPP/UERJ","O crescente aumento do número de processos judiciais no estado do rio de janeiro vem ao longo do tempo demandando profissionais que atuam na área de perícias e avaliações cujo objetivo final é auxiliar os magistrados nas tomadas de decisões. A partir do momento que os conflitos alcançam a esfera judicial a produção da prova pericial tende a ocupar um espaço significativo tornando-se um importante instrumento e fornecendo o suporte técnico necessário a concretizar a legislação que em última análise busca satisfazer um equilíbrio justo entre diversos interesses sociais sobretudo para os cidadãos menos favorecidos economicamente. Sob este aspecto os trabalhos periciais devem ser considerados como um instrumento capaz de demonstrar os conhecimentos concretos contendo dados e informações técnico-científicos sobre aspectos controversos em que o profissional qualificado se utilizará de uma metodologia apropriada de forma a possibilitar a interpretação em conjunto com os demais elementos de convicção presentes no processo. Assim a etapa pericial surge em decorrência de uma demanda por iniciativa do próprio juiz ou de uma das partes interessadas na busca de provas objetivando fundamentar um direito. A partir da identificação da carência da abordagem sobre o tema e a busca de uma aproximação da academia a essa realidade peculiar a faculdade de engenharia da uerj (fen/uerj) através do departamento de construção civil e transportes (dcct) criou o grupo de práticas periciais (gpp/uerj) para que estudos e pesquisas pudessem ser desenvolvidos. As atividades serão marcadas por uma parceria entre a uerj e a defensoria pública do estado do rio de janeiro – dpge/rj sendo que o resultado desta parceria será a oferta de assistência técnica especializada e de alta qualidade a cidadãos que se encontram sem acesso aos atendimentos profissionais que permitam o equilíbrio nas relações de litígio nas ações que tramitam nas diversas comarcas do estado do rio de janeiro.","Roberto Bressan Nacif"
